# Simulated time = 10951.235 sec
# [Center energy]  [Energy bin width]       [Rate]        [Rate error]
#     (keV)              (keV)         (counts/sec/keV)  (counts/sec/keV)
124.82 0.04 0.00228284765035 0.00228284754035
124.86 0.04 0.0 0.0
124.9 0.04 0.0 0.0
124.94 0.04 0.0 0.0
124.98 0.04 0.00228284765035 0.00228284754035
125.02 0.04 0.00228284765035 0.00228284754035
125.06 0.04 0.0 0.0
125.1 0.04 0.0 0.0
125.14 0.04 0.0 0.0
125.18 0.04 0.0 0.0
125.22 0.04 0.0 0.0
125.26 0.04 0.0 0.0
125.3 0.04 0.00228284765035 0.00228284754035
125.34 0.04 0.0 0.0
125.38 0.04 0.0045656953007 0.0032284339524
125.42 0.04 0.0045656953007 0.0032284339524
125.46 0.04 0.0 0.0
125.5 0.04 0.0 0.0
125.54 0.04 0.0 0.0
125.58 0.04 0.0045656953007 0.0032284339524
125.62 0.04 0.00228284765035 0.00228284754035
125.66 0.04 0.00228284765035 0.00228284754035
125.7 0.04 0.0 0.0
125.74 0.04 0.00228284765035 0.00228284754035
125.78 0.04 0.0 0.0
125.82 0.04 0.00228284765035 0.00228284754035
125.86 0.04 0.0045656953007 0.0032284339524
125.9 0.04 0.0045656953007 0.0032284339524
125.94 0.04 0.0045656953007 0.0032284339524
125.98 0.04 0.0045656953007 0.0032284339524
126.02 0.04 0.00228284765035 0.00228284754035
126.06 0.04 0.00228284765035 0.00228284754035
126.1 0.04 0.0 0.0
126.14 0.04 0.00228284765035 0.00228284754035
126.18 0.04 0.0 0.0
126.22 0.04 0.0045656953007 0.0032284339524
126.26 0.04 0.00228284765035 0.00228284754035
126.3 0.04 0.00228284765035 0.00228284754035
126.34 0.04 0.0 0.0
126.38 0.04 0.0 0.0
126.42 0.04 0.00228284765035 0.00228284754035
126.46 0.04 0.0 0.0
126.5 0.04 0.0 0.0
126.54 0.04 0.00228284765035 0.00228284754035
126.58 0.04 0.0 0.0
126.62 0.04 0.00228284765035 0.00228284754035
126.66 0.04 0.00228284765035 0.00228284754035
126.7 0.04 0.0 0.0
126.74 0.04 0.00228284765035 0.00228284754035
126.78 0.04 0.00228284765035 0.00228284754035
126.82 0.04 0.0045656953007 0.0032284339524
126.86 0.04 0.0 0.0
126.9 0.04 0.0 0.0
126.94 0.04 0.0 0.0
126.98 0.04 0.00228284765035 0.00228284754035
127.02 0.04 0.00228284765035 0.00228284754035
127.06 0.04 0.0 0.0
127.1 0.04 0.00228284765035 0.00228284754035
127.14 0.04 0.00228284765035 0.00228284754035
127.18 0.04 0.00228284765035 0.00228284754035
127.22 0.04 0.0 0.0
127.26 0.04 0.00228284765035 0.00228284754035
127.3 0.04 0.00684854248539 0.00395400792583
127.34 0.04 0.0 0.0
127.38 0.04 0.00228284765035 0.00228284754035
127.42 0.04 0.00228284765035 0.00228284754035
127.46 0.04 0.00228284765035 0.00228284754035
127.5 0.04 0.0 0.0
127.54 0.04 0.0 0.0
127.58 0.04 0.00228284765035 0.00228284754035
127.62 0.04 0.00228284765035 0.00228284754035
127.66 0.04 0.0045656953007 0.0032284339524
127.7 0.04 0.00684854248539 0.00395400792583
127.74 0.04 0.0 0.0
127.78 0.04 0.00228284765035 0.00228284754035
127.82 0.04 0.0045656953007 0.0032284339524
127.86 0.04 0.0 0.0
127.9 0.04 0.0 0.0
127.94 0.04 0.0 0.0
127.98 0.04 0.0 0.0
128.02 0.04 0.00228284765035 0.00228284754035
128.06 0.04 0.00228284765035 0.00228284754035
128.1 0.04 0.0 0.0
128.14 0.04 0.00228284765035 0.00228284754035
128.18 0.04 0.0045656953007 0.0032284339524
128.22 0.04 0.0 0.0
128.26 0.04 0.00684854248539 0.00395400792583
128.3 0.04 0.0045656953007 0.0032284339524
128.34 0.04 0.0 0.0
128.38 0.04 0.0 0.0
128.42 0.04 0.0 0.0
128.46 0.04 0.00228284765035 0.00228284754035
128.5 0.04 0.0 0.0
128.54 0.04 0.0 0.0
128.58 0.04 0.0045656953007 0.0032284339524
128.62 0.04 0.00228284765035 0.00228284754035
128.66 0.04 0.0 0.0
128.7 0.04 0.0045656953007 0.0032284339524
128.74 0.04 0.00228284765035 0.00228284754035
128.78 0.04 0.00228284765035 0.00228284754035
128.82 0.04 0.0045656953007 0.0032284339524
128.86 0.04 0.00228284765035 0.00228284754035
128.9 0.04 0.0091313906014 0.00456569508071
128.94 0.04 0.00228284765035 0.00228284754035
128.98 0.04 0.00228284765035 0.00228284754035
129.02 0.04 0.0 0.0
129.06 0.04 0.00228284765035 0.00228284754035
129.1 0.04 0.0 0.0
129.14 0.04 0.0045656953007 0.0032284339524
129.18 0.04 0.00228284765035 0.00228284754035
129.22 0.04 0.0045656953007 0.0032284339524
129.26 0.04 0.0 0.0
129.3 0.04 0.0 0.0
129.34 0.04 0.0045656953007 0.0032284339524
129.38 0.04 0.0 0.0
129.42 0.04 0.00228284765035 0.00228284754035
129.46 0.04 0.00684854248539 0.00395400792583
129.5 0.04 0.0091313906014 0.00456569508071
129.54 0.04 0.0 0.0
129.58 0.04 0.00228284765035 0.00228284754035
129.62 0.04 0.0 0.0
129.66 0.04 0.0 0.0
129.7 0.04 0.00228284765035 0.00228284754035
129.74 0.04 0.00228284765035 0.00228284754035
129.78 0.04 0.0 0.0
129.82 0.04 0.0114142373204 0.0051046022825
129.86 0.04 0.00228284765035 0.00228284754035
129.9 0.04 0.00228284765035 0.00228284754035
129.94 0.04 0.0 0.0
129.98 0.04 0.00228284765035 0.00228284754035
130.02 0.04 0.00228284765035 0.00228284754035
130.06 0.04 0.0 0.0
130.1 0.04 0.00228284765035 0.00228284754035
130.14 0.04 0.0 0.0
130.18 0.04 0.0 0.0
130.22 0.04 0.0 0.0
130.26 0.04 0.0 0.0
130.3 0.04 0.0 0.0
130.34 0.04 0.0 0.0
130.38 0.04 0.0 0.0
130.42 0.04 0.0 0.0
130.46 0.04 0.00228284765035 0.00228284754035
130.5 0.04 0.0 0.0
130.54 0.04 0.0 0.0
130.58 0.04 0.00228284765035 0.00228284754035
130.62 0.04 0.0 0.0
130.66 0.04 0.0045656953007 0.0032284339524
130.7 0.04 0.00228284765035 0.00228284754035
130.74 0.04 0.0 0.0
130.78 0.04 0.0045656953007 0.0032284339524
130.82 0.04 0.0045656953007 0.0032284339524
130.86 0.04 0.00228284765035 0.00228284754035
130.9 0.04 0.00228284765035 0.00228284754035
130.94 0.04 0.00228284765035 0.00228284754035
130.98 0.04 0.0 0.0
131.02 0.04 0.0 0.0
131.06 0.04 0.0045656953007 0.0032284339524
131.1 0.04 0.00228284765035 0.00228284754035
131.14 0.04 0.0045656953007 0.0032284339524
131.18 0.04 0.0 0.0
131.22 0.04 0.00228284765035 0.00228284754035
131.26 0.04 0.0045656953007 0.0032284339524
131.3 0.04 0.0045656953007 0.0032284339524
131.34 0.04 0.0 0.0
131.38 0.04 0.00228284765035 0.00228284754035
131.42 0.04 0.00228284765035 0.00228284754035
131.46 0.04 0.0 0.0
131.5 0.04 0.00228284765035 0.00228284754035
131.54 0.04 0.0045656953007 0.0032284339524
131.58 0.04 0.0 0.0
131.62 0.04 0.0 0.0
131.66 0.04 0.0 0.0
131.7 0.04 0.00228284765035 0.00228284754035
131.74 0.04 0.0 0.0
131.78 0.04 0.0045656953007 0.0032284339524
131.82 0.04 0.0 0.0
131.86 0.04 0.0 0.0
131.9 0.04 0.0 0.0
131.94 0.04 0.00228284765035 0.00228284754035
131.98 0.04 0.00228284765035 0.00228284754035
132.02 0.04 0.00684854248539 0.00395400792583
132.06 0.04 0.0 0.0
132.1 0.04 0.00228284765035 0.00228284754035
132.14 0.04 0.00228284765035 0.00228284754035
132.18 0.04 0.00684854248539 0.00395400792583
132.22 0.04 0.00228284765035 0.00228284754035
132.26 0.04 0.00228284765035 0.00228284754035
132.3 0.04 0.00228284765035 0.00228284754035
132.34 0.04 0.0 0.0
132.38 0.04 0.00228284765035 0.00228284754035
132.42 0.04 0.00228284765035 0.00228284754035
132.46 0.04 0.00228284765035 0.00228284754035
132.5 0.04 0.0 0.0
132.54 0.04 0.0 0.0
132.58 0.04 0.00228284765035 0.00228284754035
132.62 0.04 0.0045656953007 0.0032284339524
132.66 0.04 0.0 0.0
132.7 0.04 0.00228284765035 0.00228284754035
132.74 0.04 0.0 0.0
132.78 0.04 0.00228284765035 0.00228284754035
132.82 0.04 0.00228284765035 0.00228284754035
132.86 0.04 0.0045656953007 0.0032284339524
132.9 0.04 0.0 0.0
132.94 0.04 0.00228284765035 0.00228284754035
132.98 0.04 0.00228284765035 0.00228284754035
133.02 0.04 0.00228284765035 0.00228284754035
133.06 0.04 0.00228284765035 0.00228284754035
133.1 0.04 0.00228284765035 0.00228284754035
133.14 0.04 0.0045656953007 0.0032284339524
133.18 0.04 0.00228284765035 0.00228284754035
133.22 0.04 0.00228284765035 0.00228284754035
133.26 0.04 0.00228284765035 0.00228284754035
133.3 0.04 0.0 0.0
133.34 0.04 0.0 0.0
133.38 0.04 0.00228284765035 0.00228284754035
133.42 0.04 0.00228284765035 0.00228284754035
133.46 0.04 0.0 0.0
133.5 0.04 0.00228284765035 0.00228284754035
133.54 0.04 0.00228284765035 0.00228284754035
133.58 0.04 0.0 0.0
133.62 0.04 0.00228284765035 0.00228284754035
133.66 0.04 0.0045656953007 0.0032284339524
133.7 0.04 0.00228284765035 0.00228284754035
133.74 0.04 0.0 0.0
133.78 0.04 0.00228284765035 0.00228284754035
133.82 0.04 0.00228284765035 0.00228284754035
133.86 0.04 0.0045656953007 0.0032284339524
133.9 0.04 0.00684854248539 0.00395400792583
133.94 0.04 0.00228284765035 0.00228284754035
133.98 0.04 0.0 0.0
134.02 0.04 0.0045656953007 0.0032284339524
134.06 0.04 0.0 0.0
134.1 0.04 0.00228284765035 0.00228284754035
134.14 0.04 0.00228284765035 0.00228284754035
134.18 0.04 0.00228284765035 0.00228284754035
134.22 0.04 0.0 0.0
134.26 0.04 0.0045656953007 0.0032284339524
134.3 0.04 0.0 0.0
134.34 0.04 0.0045656953007 0.0032284339524
134.38 0.04 0.0 0.0
134.42 0.04 0.00228284765035 0.00228284754035
134.46 0.04 0.0 0.0
134.5 0.04 0.0 0.0
134.54 0.04 0.0 0.0
134.58 0.04 0.0 0.0
134.62 0.04 0.00228284765035 0.00228284754035
134.66 0.04 0.0045656953007 0.0032284339524
134.7 0.04 0.00228284765035 0.00228284754035
134.74 0.04 0.00228284765035 0.00228284754035
134.78 0.04 0.00228284765035 0.00228284754035
134.82 0.04 0.00228284765035 0.00228284754035
134.86 0.04 0.0136970849708 0.00559181163444
134.9 0.04 0.0045656953007 0.0032284339524
134.94 0.04 0.00228284765035 0.00228284754035
134.98 0.04 0.0 0.0
135.02 0.04 0.0 0.0
135.06 0.04 0.00228284765035 0.00228284754035
135.1 0.04 0.00228284765035 0.00228284754035
135.14 0.04 0.00228284765035 0.00228284754035
135.18 0.04 0.00228284765035 0.00228284754035
135.22 0.04 0.0 0.0
135.26 0.04 0.00228284765035 0.00228284754035
135.3 0.04 0.0045656953007 0.0032284339524
135.34 0.04 0.0 0.0
135.38 0.04 0.0 0.0
135.42 0.04 0.0 0.0
135.46 0.04 0.0 0.0
135.5 0.04 0.0 0.0
135.54 0.04 0.00228284765035 0.00228284754035
135.58 0.04 0.00228284765035 0.00228284754035
135.62 0.04 0.0 0.0
135.66 0.04 0.00228284765035 0.00228284754035
135.7 0.04 0.0045656953007 0.0032284339524
135.74 0.04 0.00228284765035 0.00228284754035
135.78 0.04 0.0 0.0
135.82 0.04 0.0045656953007 0.0032284339524
135.86 0.04 0.0 0.0
135.9 0.04 0.0 0.0
135.94 0.04 0.0 0.0
135.98 0.04 0.00228284765035 0.00228284754035
136.02 0.04 0.0 0.0
136.06 0.04 0.0 0.0
136.1 0.04 0.0 0.0
136.14 0.04 0.0 0.0
136.18 0.04 0.0 0.0
136.22 0.04 0.0045656953007 0.0032284339524
136.26 0.04 0.00228284765035 0.00228284754035
136.3 0.04 0.0091313906014 0.00456569508071
136.34 0.04 0.00228284765035 0.00228284754035
136.38 0.04 0.00228284765035 0.00228284754035
136.42 0.04 0.00228284765035 0.00228284754035
136.46 0.04 0.00228284765035 0.00228284754035
136.5 0.04 0.00684854248539 0.00395400792583
136.54 0.04 0.00228284765035 0.00228284754035
136.58 0.04 0.0 0.0
136.62 0.04 0.0045656953007 0.0032284339524
136.66 0.04 0.00228284765035 0.00228284754035
136.7 0.04 0.00228284765035 0.00228284754035
136.74 0.04 0.00228284765035 0.00228284754035
136.78 0.04 0.0045656953007 0.0032284339524
136.82 0.04 0.00228284765035 0.00228284754035
136.86 0.04 0.0 0.0
136.9 0.04 0.0 0.0
136.94 0.04 0.0 0.0
136.98 0.04 0.0 0.0
137.02 0.04 0.00228284765035 0.00228284754035
137.06 0.04 0.0 0.0
137.1 0.04 0.00228284765035 0.00228284754035
137.14 0.04 0.00228284765035 0.00228284754035
137.18 0.04 0.00228284765035 0.00228284754035
137.22 0.04 0.0 0.0
137.26 0.04 0.0045656953007 0.0032284339524
137.3 0.04 0.0 0.0
137.34 0.04 0.00228284765035 0.00228284754035
137.38 0.04 0.00684854248539 0.00395400792583
137.42 0.04 0.00684854248539 0.00395400792583
137.46 0.04 0.0045656953007 0.0032284339524
137.5 0.04 0.00228284765035 0.00228284754035
137.54 0.04 0.00684854248539 0.00395400792583
137.58 0.04 0.00684854248539 0.00395400792583
137.62 0.04 0.00228284765035 0.00228284754035
137.66 0.04 0.00228284765035 0.00228284754035
137.7 0.04 0.00228284765035 0.00228284754035
137.74 0.04 0.00684854248539 0.00395400792583
137.78 0.04 0.00228284765035 0.00228284754035
137.82 0.04 0.00228284765035 0.00228284754035
137.86 0.04 0.0 0.0
137.9 0.04 0.0 0.0
137.94 0.04 0.0045656953007 0.0032284339524
137.98 0.04 0.00684854248539 0.00395400792583
138.02 0.04 0.0 0.0
138.06 0.04 0.00228284765035 0.00228284754035
138.1 0.04 0.00228284765035 0.00228284754035
138.14 0.04 0.0045656953007 0.0032284339524
138.18 0.04 0.0045656953007 0.0032284339524
138.22 0.04 0.0045656953007 0.0032284339524
138.26 0.04 0.00228284765035 0.00228284754035
138.3 0.04 0.00228284765035 0.00228284754035
138.34 0.04 0.00228284765035 0.00228284754035
138.38 0.04 0.0 0.0
138.42 0.04 0.0091313906014 0.00456569508071
138.46 0.04 0.00684854248539 0.00395400792583
138.5 0.04 0.0 0.0
138.54 0.04 0.0045656953007 0.0032284339524
138.58 0.04 0.00228284765035 0.00228284754035
138.62 0.04 0.00684854248539 0.00395400792583
138.66 0.04 0.0 0.0
138.7 0.04 0.0 0.0
138.74 0.04 0.00228284765035 0.00228284754035
138.78 0.04 0.0045656953007 0.0032284339524
138.82 0.04 0.00228284765035 0.00228284754035
138.86 0.04 0.0 0.0
138.9 0.04 0.0 0.0
138.94 0.04 0.00228284765035 0.00228284754035
138.98 0.04 0.00228284765035 0.00228284754035
139.02 0.04 0.0 0.0
139.06 0.04 0.00228284765035 0.00228284754035
139.1 0.04 0.0 0.0
139.14 0.04 0.0 0.0
139.18 0.04 0.00684854248539 0.00395400792583
139.22 0.04 0.00684854248539 0.00395400792583
139.26 0.04 0.0 0.0
139.3 0.04 0.0045656953007 0.0032284339524
139.34 0.04 0.00684854248539 0.00395400792583
139.38 0.04 0.0045656953007 0.0032284339524
139.42 0.04 0.00684854248539 0.00395400792583
139.46 0.04 0.00228284765035 0.00228284754035
139.5 0.04 0.00228284765035 0.00228284754035
139.54 0.04 0.0045656953007 0.0032284339524
139.58 0.04 0.0 0.0
139.62 0.04 0.0045656953007 0.0032284339524
139.66 0.04 0.00228284765035 0.00228284754035
139.7 0.04 0.00684854248539 0.00395400792583
139.74 0.04 0.00228284765035 0.00228284754035
139.78 0.04 0.0 0.0
139.82 0.04 0.00228284765035 0.00228284754035
139.86 0.04 0.0045656953007 0.0032284339524
139.9 0.04 0.00684854248539 0.00395400792583
139.94 0.04 0.00684854248539 0.00395400792583
139.98 0.04 0.00228284765035 0.00228284754035
140.02 0.04 0.0 0.0
140.06 0.04 0.0 0.0
140.1 0.04 0.0045656953007 0.0032284339524
140.14 0.04 0.00228284765035 0.00228284754035
140.18 0.04 0.00228284765035 0.00228284754035
140.22 0.04 0.0 0.0
140.26 0.04 0.0 0.0
140.3 0.04 0.00684854248539 0.00395400792583
140.34 0.04 0.00228284765035 0.00228284754035
140.38 0.04 0.0 0.0
140.42 0.04 0.0045656953007 0.0032284339524
140.46 0.04 0.0 0.0
140.5 0.04 0.0045656953007 0.0032284339524
140.54 0.04 0.00228284765035 0.00228284754035
140.58 0.04 0.0045656953007 0.0032284339524
140.62 0.04 0.0 0.0
140.66 0.04 0.00228284765035 0.00228284754035
140.7 0.04 0.00228284765035 0.00228284754035
140.74 0.04 0.0 0.0
140.78 0.04 0.0 0.0
140.82 0.04 0.0045656953007 0.0032284339524
140.86 0.04 0.00228284765035 0.00228284754035
140.9 0.04 0.0045656953007 0.0032284339524
140.94 0.04 0.0091313906014 0.00456569508071
140.98 0.04 0.0 0.0
141.02 0.04 0.00684854248539 0.00395400792583
141.06 0.04 0.00228284765035 0.00228284754035
141.1 0.04 0.00228284765035 0.00228284754035
141.14 0.04 0.00228284765035 0.00228284754035
141.18 0.04 0.0 0.0
141.22 0.04 0.0045656953007 0.0032284339524
141.26 0.04 0.0 0.0
141.3 0.04 0.0 0.0
141.34 0.04 0.00228284765035 0.00228284754035
141.38 0.04 0.00228284765035 0.00228284754035
141.42 0.04 0.0 0.0
141.46 0.04 0.0045656953007 0.0032284339524
141.5 0.04 0.00228284765035 0.00228284754035
141.54 0.04 0.00228284765035 0.00228284754035
141.58 0.04 0.00228284765035 0.00228284754035
141.62 0.04 0.00228284765035 0.00228284754035
141.66 0.04 0.0 0.0
141.7 0.04 0.0045656953007 0.0032284339524
141.74 0.04 0.00228284765035 0.00228284754035
141.78 0.04 0.0 0.0
141.82 0.04 0.00684854248539 0.00395400792583
141.86 0.04 0.0 0.0
141.9 0.04 0.00228284765035 0.00228284754035
141.94 0.04 0.0091313906014 0.00456569508071
141.98 0.04 0.00228284765035 0.00228284754035
142.02 0.04 0.0045656953007 0.0032284339524
142.06 0.04 0.00684854248539 0.00395400792583
142.1 0.04 0.0045656953007 0.0032284339524
142.14 0.04 0.0045656953007 0.0032284339524
142.18 0.04 0.00228284765035 0.00228284754035
142.22 0.04 0.0 0.0
142.26 0.04 0.0045656953007 0.0032284339524
142.3 0.04 0.00684854248539 0.00395400792583
142.34 0.04 0.00228284765035 0.00228284754035
142.38 0.04 0.00228284765035 0.00228284754035
142.42 0.04 0.00684854248539 0.00395400792583
142.46 0.04 0.0 0.0
142.5 0.04 0.00684854248539 0.00395400792583
142.54 0.04 0.00228284765035 0.00228284754035
142.58 0.04 0.0 0.0
142.62 0.04 0.00228284765035 0.00228284754035
142.66 0.04 0.0045656953007 0.0032284339524
142.7 0.04 0.00684854248539 0.00395400792583
142.74 0.04 0.0045656953007 0.0032284339524
142.78 0.04 0.00228284765035 0.00228284754035
142.82 0.04 0.0 0.0
142.86 0.04 0.00684854248539 0.00395400792583
142.9 0.04 0.0 0.0
142.94 0.04 0.00228284765035 0.00228284754035
142.98 0.04 0.00228284765035 0.00228284754035
143.02 0.04 0.0 0.0
143.06 0.04 0.0 0.0
143.1 0.04 0.00228284765035 0.00228284754035
143.14 0.04 0.0 0.0
143.18 0.04 0.00684854248539 0.00395400792583
143.22 0.04 0.0045656953007 0.0032284339524
143.26 0.04 0.0 0.0
143.3 0.04 0.0 0.0
143.34 0.04 0.0 0.0
143.38 0.04 0.0 0.0
143.42 0.04 0.0045656953007 0.0032284339524
143.46 0.04 0.0 0.0
143.5 0.04 0.0045656953007 0.0032284339524
143.54 0.04 0.0 0.0
143.58 0.04 0.0 0.0
143.62 0.04 0.00228284765035 0.00228284754035
143.66 0.04 0.00228284765035 0.00228284754035
143.7 0.04 0.00228284765035 0.00228284754035
143.74 0.04 0.0 0.0
143.78 0.04 0.0 0.0
143.82 0.04 0.00228284765035 0.00228284754035
143.86 0.04 0.0 0.0
143.9 0.04 0.00228284765035 0.00228284754035
143.94 0.04 0.0045656953007 0.0032284339524
143.98 0.04 0.00228284765035 0.00228284754035
144.02 0.04 0.0 0.0
144.06 0.04 0.0 0.0
144.1 0.04 0.0 0.0
144.14 0.04 0.00228284765035 0.00228284754035
144.18 0.04 0.00228284765035 0.00228284754035
144.22 0.04 0.0045656953007 0.0032284339524
144.26 0.04 0.0 0.0
144.3 0.04 0.00228284765035 0.00228284754035
144.34 0.04 0.0 0.0
144.38 0.04 0.0091313906014 0.00456569508071
144.42 0.04 0.00228284765035 0.00228284754035
144.46 0.04 0.0 0.0
144.5 0.04 0.0 0.0
144.54 0.04 0.00228284765035 0.00228284754035
144.58 0.04 0.0 0.0
144.62 0.04 0.00228284765035 0.00228284754035
144.66 0.04 0.0 0.0
144.7 0.04 0.00228284765035 0.00228284754035
144.74 0.04 0.0 0.0
144.78 0.04 0.0 0.0
144.82 0.04 0.00228284765035 0.00228284754035
144.86 0.04 0.0 0.0
144.9 0.04 0.0 0.0
144.94 0.04 0.0045656953007 0.0032284339524
144.98 0.04 0.00684854248539 0.00395400792583
145.02 0.04 0.0045656953007 0.0032284339524
145.06 0.04 0.0 0.0
145.1 0.04 0.0 0.0
145.14 0.04 0.00228284765035 0.00228284754035
145.18 0.04 0.0 0.0
145.22 0.04 0.0 0.0
145.26 0.04 0.00228284765035 0.00228284754035
145.3 0.04 0.0 0.0
145.34 0.04 0.00228284765035 0.00228284754035
145.38 0.04 0.0045656953007 0.0032284339524
145.42 0.04 0.0 0.0
145.46 0.04 0.0 0.0
145.5 0.04 0.0045656953007 0.0032284339524
145.54 0.04 0.00228284765035 0.00228284754035
145.58 0.04 0.0 0.0
145.62 0.04 0.00228284765035 0.00228284754035
145.66 0.04 0.0 0.0
145.7 0.04 0.0 0.0
145.74 0.04 0.0 0.0
145.78 0.04 0.0 0.0
145.82 0.04 0.00228284765035 0.00228284754035
145.86 0.04 0.0 0.0
145.9 0.04 0.00228284765035 0.00228284754035
145.94 0.04 0.0 0.0
145.98 0.04 0.0045656953007 0.0032284339524
146.02 0.04 0.0045656953007 0.0032284339524
146.06 0.04 4.04748868942 0.0961238763181
146.1 0.04 0.0 0.0
146.14 0.04 0.0 0.0
146.18 0.04 0.0 0.0
146.22 0.04 0.0 0.0
146.26 0.04 0.0045656953007 0.0032284339524
146.3 0.04 0.0 0.0
146.34 0.04 0.0 0.0
146.38 0.04 0.00228284765035 0.00228284754035
146.42 0.04 0.0 0.0
146.46 0.04 0.0 0.0
146.5 0.04 0.0 0.0
146.54 0.04 0.00228284765035 0.00228284754035
146.58 0.04 0.00228284765035 0.00228284754035
146.62 0.04 0.00228284765035 0.00228284754035
146.66 0.04 0.0 0.0
146.7 0.04 0.00228284765035 0.00228284754035
146.74 0.04 0.0045656953007 0.0032284339524
146.78 0.04 0.00228284765035 0.00228284754035
146.82 0.04 0.0 0.0
146.86 0.04 0.0 0.0
146.9 0.04 0.00228284765035 0.00228284754035
146.94 0.04 0.00228284765035 0.00228284754035
146.98 0.04 0.0 0.0
147.02 0.04 0.0 0.0
147.06 0.04 0.00228284765035 0.00228284754035
147.1 0.04 0.0 0.0
147.14 0.04 0.00228284765035 0.00228284754035
147.18 0.04 0.0045656953007 0.0032284339524
147.22 0.04 0.0045656953007 0.0032284339524
147.26 0.04 0.0 0.0
147.3 0.04 0.0 0.0
147.34 0.04 0.0 0.0
147.38 0.04 0.00228284765035 0.00228284754035
147.42 0.04 0.00228284765035 0.00228284754035
147.46 0.04 0.0045656953007 0.0032284339524
147.5 0.04 0.0 0.0
147.54 0.04 0.0 0.0
147.58 0.04 0.00228284765035 0.00228284754035
147.62 0.04 0.00228284765035 0.00228284754035
147.66 0.04 0.0 0.0
147.7 0.04 0.00228284765035 0.00228284754035
147.74 0.04 0.0 0.0
147.78 0.04 0.0 0.0
147.82 0.04 0.00228284765035 0.00228284754035
147.86 0.04 0.00228284765035 0.00228284754035
147.9 0.04 0.0045656953007 0.0032284339524
147.94 0.04 0.0045656953007 0.0032284339524
147.98 0.04 0.00228284765035 0.00228284754035
148.02 0.04 0.00228284765035 0.00228284754035
148.06 0.04 0.0045656953007 0.0032284339524
148.1 0.04 0.00228284765035 0.00228284754035
148.14 0.04 0.00228284765035 0.00228284754035
148.18 0.04 0.0 0.0
148.22 0.04 0.0 0.0
148.26 0.04 0.00228284765035 0.00228284754035
148.3 0.04 0.0 0.0
148.34 0.04 0.0 0.0
148.38 0.04 0.0 0.0
148.42 0.04 0.0 0.0
148.46 0.04 0.00228284765035 0.00228284754035
148.5 0.04 0.00228284765035 0.00228284754035
148.54 0.04 0.0 0.0
148.58 0.04 0.0045656953007 0.0032284339524
148.62 0.04 0.0 0.0
148.66 0.04 0.0 0.0
148.7 0.04 0.00228284765035 0.00228284754035
148.74 0.04 0.00228284765035 0.00228284754035
148.78 0.04 0.0 0.0
148.82 0.04 0.0 0.0
148.86 0.04 0.0045656953007 0.0032284339524
148.9 0.04 0.00228284765035 0.00228284754035
148.94 0.04 0.00228284765035 0.00228284754035
148.98 0.04 0.0 0.0
149.02 0.04 0.0 0.0
149.06 0.04 0.0045656953007 0.0032284339524
149.1 0.04 0.00228284765035 0.00228284754035
149.14 0.04 0.00228284765035 0.00228284754035
149.18 0.04 0.0 0.0
149.22 0.04 0.00228284765035 0.00228284754035
149.26 0.04 0.00228284765035 0.00228284754035
149.3 0.04 0.0 0.0
149.34 0.04 0.0 0.0
149.38 0.04 0.00228284765035 0.00228284754035
149.42 0.04 0.0 0.0
149.46 0.04 0.0 0.0
149.5 0.04 0.0 0.0
149.54 0.04 0.00228284765035 0.00228284754035
149.58 0.04 0.00228284765035 0.00228284754035
149.62 0.04 0.0 0.0
149.66 0.04 0.0 0.0
149.7 0.04 0.00228284765035 0.00228284754035
149.74 0.04 0.00228284765035 0.00228284754035
149.78 0.04 0.0045656953007 0.0032284339524
149.82 0.04 0.0045656953007 0.0032284339524
149.86 0.04 0.00228284765035 0.00228284754035
149.9 0.04 0.0 0.0
149.94 0.04 0.00228284765035 0.00228284754035
149.98 0.04 0.0 0.0
150.02 0.04 0.0 0.0
150.06 0.04 0.0 0.0
150.1 0.04 0.00228284765035 0.00228284754035
150.14 0.04 0.00228284765035 0.00228284754035
150.18 0.04 0.0 0.0
150.22 0.04 0.0 0.0
150.26 0.04 0.00228284765035 0.00228284754035
150.3 0.04 0.00228284765035 0.00228284754035
150.34 0.04 0.0 0.0
150.38 0.04 0.00228284765035 0.00228284754035
150.42 0.04 0.00228284765035 0.00228284754035
150.46 0.04 0.00228284765035 0.00228284754035
150.5 0.04 0.0 0.0
150.54 0.04 0.0 0.0
150.58 0.04 0.0 0.0
150.62 0.04 0.0 0.0
150.66 0.04 0.00228284765035 0.00228284754035
150.7 0.04 0.00228284765035 0.00228284754035
150.74 0.04 0.0 0.0
150.78 0.04 0.00228284765035 0.00228284754035
150.82 0.04 0.0 0.0
150.86 0.04 0.0 0.0
150.9 0.04 0.0 0.0
150.94 0.04 0.0 0.0
150.98 0.04 0.0045656953007 0.0032284339524
151.02 0.04 0.00228284765035 0.00228284754035
151.06 0.04 0.0 0.0
151.1 0.04 0.00228284765035 0.00228284754035
151.14 0.04 0.0 0.0
151.18 0.04 0.00228284765035 0.00228284754035
151.22 0.04 0.0045656953007 0.0032284339524
151.26 0.04 0.0 0.0
151.3 0.04 0.0 0.0
151.34 0.04 0.0 0.0
151.38 0.04 0.00228284765035 0.00228284754035
151.42 0.04 0.00228284765035 0.00228284754035
151.46 0.04 0.00228284765035 0.00228284754035
151.5 0.04 0.0045656953007 0.0032284339524
151.54 0.04 0.00684854248539 0.00395400792583
